|Nom|Format|Description|Prix/QTE|Prix
3924|Chocolat au lait fourré au praliné|La tablette de 200g|[Origine : FRANCE, Savourez le croquant du chocolat au lait puis succombez au fondant d'un délicieux fourrage praliné., Sucre, praliné (20%) (sucre, noisettes, amandes), poudre de lait entier, pâte de cacao, beurre de cacao, graisses végétales hydrogénées, noix de cajou 3%, lactosérum en poudre, émulsifiant : lécithine de soja, cacao fortement dégraissé, poudre de lait écrémé, arômes, beurre concentré. Peut contenir des traces d'autres fruits secs à coque. Contient : lait, noisettes, amandes, noix de cajou, soja., Valeur énergétique en Joules :  2230Kj, Valeur énergétique en Kcal : 533,5Kc, Glucides : 57.5g, Lipides : 31g, Protides :6.7g, A conserver au sec et à l'abri de la chaleur.]|"
14,65€ / Kg"|"
2,93 €"
3925|Chocolat au lait fourré au praliné noisettes, amandes, et noix de cajout et éclats de noisettes|Le paquet de 200g|[Origine : FRANCE, Chocolat au lait fourré (39%) au praliné noisettes, amandes et noix de cajou avec éclats de noisettes (7%)., Sucre, lait en poudre, pâte de cacao**, praliné 10% (noisettes 5%, sucre), beurre de cacao**, éclats de noisettes 7%, graisses végétales (graisse de palmiste totalement hydrogénée, graisses de noix de coco de palmiste partiellement hydrogénées en proportions variables), amandes, lactosérum en poudre (de lait), noix de cajou, émulsifiants (lécithine de soja, lécithine de colza), cacao maigre en poudre, arômes, lait écrémé en poudre, beurre pâtissier. Peut contenir d'autres fruits à coque. **Minimum 30% du cacao issu de fermes vérifiées Rainforest Alliance, appliquant des principes de développement durable., Valeur énergétique en Joules :  2275kj, Valeur énergétique en Kcal : 545kcal, Glucides : 54,5g, Lipides : 32,5g, Protides :7,5g, Conserver au sec et à l'abri de la chaleur.]|"
15,50€ / Kg"|"
3,10 €"
3926|Chocolat aux lait extra-fin|La tablette de 200g|[Origine : FRANCE, Sucre, poudre de lait entier, pâte de cacao, beurre de cacao, lactosérum en poudre, émulsifiant : lécithine de soja, arômes. Peut contenir des traces de fruits secs à coque. Cacao : 34% minimum. Contient : lait et soja., Valeur énergétique en Joules :  2210, Valeur énergétique en Kcal : 530, Glucides : 54,5g, Lipides : 30,5g, Protides :8,3g, A conserver au sec et à l'abri de la chaleur.]|"
12,75€ / Kg"|"
2,55 €"
3927|Chocolat double noir|La tablette de 100g|[Origine : FRANCE, Valeur énergétique en Joules :  2935kj, Valeur énergétique en Kcal : 575kcal, Glucides : 43g, Lipides : 40g, Protides :6,1g]|"
17,90€ / Kg"|"
1,79 €"
3928|Chocolat extra fin aux lait et amandes caramélisées|La tablette de 200g|[Origine : FRANCE, Sucre, amandes 19%, pâte de cacao, poudre de lait entier, beurre de cacao, sirop de glucose, lactosérum en poudre, beurre concentré, sel, émulsifiant (lécithine de soja), beurre, cacao fortement dégraissé en poudre, arômes. Cacao 34% minimum. Contient : lait, amandes, soja. Peut contenir des traces d'autres fruits secs à coque., Valeur énergétique en Joules :  2265, Valeur énergétique en Kcal : 545, Glucides : 50g, Lipides : 34g, Protides :9,5g, A conserver au sec et à l'abri de la chaleur.]|"
14,35€ / Kg"|"
2,87 €"
3929|Chocolat extra-noir|La tablette de 200g|[Origine : FRANCE, Idéal pour cuisiner : un délicieux chocolat Côte d'or, fondant et pratique à utiliser. Un allié indispensable pour réussir tous vos desserts chocolatés., Sucre, pâte de cacao, beurre de cacao, cacao en poudre fortement dégraissé, émulsifiant (lécithine de soja), arôme. Cacao 54% minimum. Contient soja. Peut contenir des traces de fruits secs à coque et de lait., Valeur énergétique en Joules :  2215kj, Valeur énergétique en Kcal : 530kcal, Glucides : 47,0g, Lipides : 35,0g, Protides :5,8g, A conserver au sec et à l'abri de la chaleur.]|"
8,70€ / Kg"|"
1,74 €"
3930|Chocolat lait biscuits speculoos.|La tablette de 180g|[Origine : FRANCE, Chocolat au lait aux éclats de spéculoos (20%)., Sucre, lait entier en poudre, pâte de cacao**, beurre de cacao**, farine de blé, lactosérum en poudre, graisse végétale, beurre concentré, sirop de sucre inverti, émulsifiant (lécithine de soja), cannelle, poudre à lever (E500), sirop de candi, sel,sucre caramélisé, arômes. Cacao : 33% minimum dans le chocolat au lait. Contient : lait, blé, gluten, soja. Peut contenir : oeuf, graines de sésame et fruits secs à coque. **minimum 30% du cacao issu de fermes vérifiées Rainforest Alliance, appliquant des principes de développement durable., Valeur énergétique en Joules :  2210kj, Valeur énergétique en Kcal : 530kcal, Glucides : 57,0g, Lipides : 29,0g, Protides :7,5g, A conserver au sec et à l'abri de la chaleur.]|"
16,06€ / Kg"|"
2,89 €"
3931|Royal des lys - chocolats a la liqueur|La boîte de 20 chocolats|[Origine : FRANCE]|"
28,80€ / Kg"|"
7,20 €"
3932|Royal des lys - chocolats a la liqueur|La boîte de 20 chocolats|[Origine : FRANCE]|"
28,80€ / Kg"|"
7,20 €"
3933|Chocolats @ l'orange|La boîte de 300g|[Origine : ALLEMAGNE]|"
17,83€ / Kg"|"
5,35 €"
3934|Chocolats @ l'orange|La boîte de 300g|[Origine : ALLEMAGNE]|"
17,83€ / Kg"|"
5,35 €"
3935|Bonbons de chocolats fin fourrés cerise et liqueur|La boîte cube de 8 pièces|[Origine : POLOGNE]|"
40,36€ / Kg"|"
3,39 €"
3936|Bonbons de chocolats fin fourrés cerise et liqueur|La boîte cube de 8 pièces|[Origine : POLOGNE]|"
40,36€ / Kg"|"
3,39 €"
3937|Fines gaufrettes fourrées et enrobées de chocolat au lait et noisettes|La boîte cube de 6|[Origine : ITALIE]|"
45,20€ / Kg"|"
3,39 €"
3938|Fines gaufrettes fourrées et enrobées de chocolat au lait et noisettes|La boîte cube de 6|[Origine : ITALIE]|"
45,20€ / Kg"|"
3,39 €"
3939|Gauffrettes four{es et enrob{es de coco avec une amende enti}re|La boîte de 75g|[Origine : ITALIE]|"
45,20€ / Kg"|"
3,39 €"
3940|Gauffrettes four{es et enrob{es de coco avec une amende enti}re|La boîte de 75g|[Origine : ITALIE]|"
45,20€ / Kg"|"
3,39 €"
3941|Kinder schokobons|Le sachet de 140g|[Origine : FRANCE]|"
28,21€ / Kg"|"
3,95 €"
3942|Kinder schokobons|Le sachet de 140g|[Origine : FRANCE]|"
28,21€ / Kg"|"
3,95 €"
3943|Boules de chocolat au lait|Le cornet de 200g|[Origine : ITALIE]|"
29,45€ / Kg"|"
5,89 €"
3944|Boules de chocolat au lait|Le cornet de 200g|[Origine : ITALIE]|"
29,45€ / Kg"|"
5,89 €"
3945|Chocolats au lait tendre|Le sachet de 105g|[Origine : FRANCE]|"
28,48€ / Kg"|"
2,99 €"
3946|Chocolats au lait tendre|Le sachet de 105g|[Origine : FRANCE]|"
28,48€ / Kg"|"
2,99 €"
3947|Chewing-gum sans sucre avec édulcorants aux goûts menthol fort et menthe|Le paquet de 5 tablettes de 14g, soit 70g|[Origine : FRANCE, Chewing-gum sans sucres avec édulcorants aux goût menthol fort et menthe., Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, isomalt, sirop de maltitol, aspartame, acesulfame-K, gomme base, arômes, agent d'enrobage carbonate de calcium, épaississant gomme arabique, émulsifiant lécithine de soja, agent d'enrobage cire de carnauba, colorant E171, antioxygène bha, colorants E171, E100. Contient une source de phénylalanine., Valeur énergétique en Joules :  597kj, Valeur énergétique en Kcal : 143kcal, Glucides : 59,7g, Lipides : 0g, Protides :0g]|"
48,57€ / Kg"|"
3,40 €"
3948|Chewing gum sans sucres avec édulcorants aux goûts menthol fort et écalyptus|Les 50 dragées, 70g|[Origine : FRANCE, Airwaves Menthol Extreme, une vague de menthol intense et saisissante pour les défis les plus extrêmes. Airwaves, mâchez, respirez !, Une consommation excessive peut avoir des effets laxatifs., Edulcorants isomalt, sorbitol, sirop de maltitol, mannitol, aspartame, acesulfame-k, gomme base, agent d'enrobage carbonate de calcium, aromes, épaississant gomme arabique, maltodextrine, colorant E171, émulsifiant lécithine de soja, agent d'enrobagecire de carnauba, colorant E133, antioxygène bha, colorant E160a. Contient une source de phénylalanine., Valeur énergétique en Joules :  643Kj, Valeur énergétique en Kcal : 154Kcal, Glucides : 60,5g, Lipides : 0g, Protides :0g]|"
47,71€ / Kg"|"
3,34 €"
3949|Chewing gums sans sucres avec édulcorants aux goûts menthol anis et eucalyptus|Le paquet de 70g|[Origine : FRANCE, La vague de menthol intense et rafraîchissante dans une nouvelle formule. Un goût encore meilleur et une fraîcheur plus longue durée, pour les défis quotidiens., Une consommation excessive peut avoir des effets laxatifs., Edulcorants, sorbitol, isomalt, mannitol, sel d'aspartame, acesulfame, aspartame, acesulfame-k, gomme base (contient de la lécithine de soja), aromes, agent d'enrobage carbonate de calcium, épaississant gomme arabique, colorant E171, agent d'enrobagecire de carnauba, antioxygène bha, colorants E133, E141. Contient une source de phénylalanine., Valeur énergétique en Joules :  601kj, Valeur énergétique en Kcal : 144kcal, Glucides : 60,1g, Lipides : 0g, Protides :0g]|"
44,57€ / Kg"|"
3,12 €"
3950|Chewing gums sans sucres avec édulcorants aux goûts menthol et cassis|Le paquet de 70g|[Origine : FRANCE, La vague de menthol intense et rafraîchissante d'Airwaves dans une nouvelle formule. Un goût encore meilleur et une fraîcheur plus longue durée, pour les défis quotidiens., Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, isomalt, sirop de maltitol, aspartame, mannitol, sel d'aspartame, acesulfame, acesulfame-k, sucralose, gomme base (contient de la lécithine de soja), aromes, épaississant gomme arabique, humectant glycérol, colorant E171, agentd'enrobage cire de carnauba, antioxygène bha, colorant E163. Contient une source de phénylalanine., Valeur énergétique en Joules :  627kj, Valeur énergétique en Kcal : 151kcal, Glucides : 62,7g, Lipides : 0g, Protides :0g]|"
44,00€ / Kg"|"
3,08 €"
3951|Chewing gums sans sucres avec édulcorants aux goûts menthol et eucalyptus|Le paquet de 70g|[Origine : FRANCE, La vague de menthol intense et rafraîchissante dans une nouvelle formule. Un goût encore meilleur et une fraîcheur plus longue durée, pour les défis quotidiens., Une consommation excessive peut avoir des effets laxatifs., Edulcorants, sorbitol, isomalt, sirop de maltitol, aspartame, mannitol, sel d'aspartame, acesulfame, acesulfame-k, gomme base (contient de la lécithine de soja), aromes, agent d'enrobage carbonate de calcium, épaississant gomme arabique, humectant glycérol, colorant E171, agent d'enrobage cire de carnauba, antioxygène bha, colorants E133, E160a. Contient une source de phénylalanine., Valeur énergétique en Joules :  604kj, Valeur énergétique en Kcal : 145kcal, Glucides : 60,4g, Lipides : 0g, Protides :0g]|"
44,57€ / Kg"|"
3,12 €"
3952|Chewing gums sans sucres avec édulcorants aux goûts menthol et menthe|Le paquet de 70g|[Origine : FRANCE, La vague de menthol intense et rafraîchissante d'Airwaves dans une nouvelle formule. Un goût encore meilleur et une fraîcheur plus longue durée, pour les défis quotidiens., Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, isomalt, sirop de maltitol, aspartame, mannitol, sel d'aspartame, acesulfame, acesulfame-k, sucralose, gomme base (contient de la lécithine de soja), aromes, agent d'enrobage carbonate de calcium, épaississant gomme arabique, colorant E171, agent d'enrobage cire de carnauba, antioxygène bha, colorants E133, E141, E160a. Contient une source de phénylalanine., Valeur énergétique en Joules :  606kj, Valeur énergétique en Kcal : 145kcal, Glucides : 60,6g, Lipides : 0g, Protides :0g]|"
44,57€ / Kg"|"
3,12 €"
3953|Chewing-gum, Chlorophylle, sans sucres|Les 5 paquets, 70g|[Origine : FRANCE, Goût plus longue durée. Freedent, pour des dents belles et fortes., Mâcher après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol isomalt, aspartame, mannitol, sel d'aspartame-acesulfame, acesulfame K, gomme base (contient de la lécithine de soja), arômes, agent d'enrobage carbonate de calcium, humectant glycerol, épaississant gomme arabique, colorant : E171, agent d'enrobage cire de carnauba, antioxygène bha, colorants E141, E101, E133. Contient une source de phénylalanine., Valeur énergétique en Joules :  611kj, Valeur énergétique en Kcal : 147kcal, Glucides : 61,1g, Lipides : 0g, Protides :0g, Tenir à l'abri de l'humidité et de la chaleur.]|"
44,14€ / Kg"|"
3,09 €"
3954|Chewing-gum à la menthe|Les 5 paquets, 70g|[Origine : ROYAUME UNI, Valeur énergétique en Kcal : 144 kcal, Glucides : 60.1, Lipides : 0, Protides :0, INGREDIENTS: EDULCORANTS XYLITOL, SORBITOL, ASPARTAME, MANNITOL, ACESULFAME-K, SUCRALOSE  GOMME BASE, EPAISSISSANT GOMME ARABIQUE, HUMECTANT GLYCEROL, AROMES, AGENT DE CHARGE PHOSPHATES DE CALCIUM, COLORANT E171, EMULSIFIANTLECITHINE DE SOJA, CORRECTEUR D'ACIDITE CARBONATE ACIDE DE SODIUM, AGENT D'ENROBAGE CIRE DE CARNAUBA, ANTIOXYDANT BHA, COLORANT E133.]|"
50,57€ / Kg"|"
3,54 €"
3955|Chewing-gum menthe forte sans sucres en sticks|Le paquet de 5 tablettes|[Origine : FRANCE, Valeur énergétique en Kcal : 171 kcal, Glucides : 71.3, Lipides : 0, Protides :0, CHEWING-GUM SANS SUCRES AVEC EDULCORANTS AU GOUT MENTHE INGREDIENTS: EDULCORANTS SORBITOL, MANNITOL, ASPARTAME, ACESULFAME-K  GOMME BASE, HUMECTANT GLYCEROL, AROMES, EMULSIFIANT LECITHINE DE SOJA, ANTIOXYDANT BHA.]|"
44,46€ / Kg"|"
2,89 €"
3956|Chewing-gum menthe verte sans sucres en sticks|Le paquet de 5 tablettes|[Origine : FRANCE, Valeur énergétique en Kcal : 168 kcal, Glucides : 69.8, Lipides : 0, Protides :0, CHEWING-GUM SANS SUCRES AVEC EDULCORANTS AU GOUT MENTHE INGREDIENTS: EDULCORANTS SORBITOL, MANNITOL, SIROP DE MALTITOL, ASPARTAME  GOMME BASE, HUMECTANT GLYCEROL, AROMES, EMULSIFIANT LECITHINE DE SOJA, ANTIOXYDANT BHA.]|"
44,46€ / Kg"|"
2,89 €"
3957|Chewing gum sans sucre avec édulcorant au goût menthe|Le paquet de 5x10 dragées|[Origine : FRANCE, Mâcher au moins 20 minutes après avoir manger et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, sirop de maltitol, maltitol, aspartame, mannitol, acesulfame-k, gomme base (contient de la lécithine de soja), épaississant gomme / arabique, agent d'enrobage carbonate de calcium, arômes, humectant glycerol, colorant E171, agent d'enrobage cire de carnauba, antioxygène bha. Contient une source de phenylalanine., Valeur énergétique en Joules :  654kj, Valeur énergétique en Kcal : 157kcal, Glucides : 65,4g, Lipides : 0g, Protides :0g]|"
45,00€ / Kg"|"
3,15 €"
3958|Chewing gum sans sucre avec édulcorant au goût myrtille|Les 50 dragées, 70g|[Origine : FRANCE, Pour des dents propres et saines. Mâcher un chewing-gum Freedent sans sucres après chaque repas aide à stopper les attaques acides., Mâcher pendant au moins 20 minutes après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, maltitol, aspartame, acesulfame-k, gomme base, humectant glycerol, épaississant (gomme arabique, arômes, acidifiant acide citrique, colorant E171, émulsifiant lécithine de soja, acidifiant acide fumarique, agent d'enrobage cirede carnauba, antioxygène BHA. Contient une source de phénylalanine. Sans sucres., Valeur énergétique en Joules :  706Kj, Valeur énergétique en Kcal : 169Kcal, Glucides : 68,7g, Lipides : 0g, Protides :0g]|"
46,29€ / Kg"|"
3,24 €"
3959|Chewing-gum sans sucre avec édulcorants au goût menthe|La box de 84g|[Origine : ROYAUME UNI, Valeur énergétique en Kcal : 143 kcal, Glucides : 59,5g, Lipides : 0g, Protides :0g, CHEWING-GUM SANS SUCRES AVEC EDULCORANTS AU GOUT MENTHE. INGREDIENTS: EDULCORANTS SORBITOL, MALTITOL, SIROP DE MALTITOL, XYLITOL, MANNITOL, ASPARTAME, ACESULFAME-K  GOMME BASE (CONTIENT DE LA LECITHINE DE SOJA), EPAISSISSANT GOMME ARABIQUE, AGENT D'ENROBAGE CARBONATE DE CALCIUM, HUMECTANT GLYCEROL, AROMES, AGENT DE CHARGE PHOSPHATES DE CALCIUM, COLORANT E171, CORRECTEUR D'ACIDITE CARBONATE ACIDE DE SODIUM, AGENT D'ENROBAGE CIRE DE CARNAUBA, ANTIOXYDANT BHA, COLOR E133.]|"
47,14€ / Kg"|"
3,96 €"
3960|Chewing-gum sans sucre parfum menthe réglisse black mint|Le paquet de 5 tablettes, soit 70g|[Origine : FRANCE, Une consommation excessive peut avoir des effets laxatifs., Edulcorants xylitol, sorbitol, mannitol, aspartame, gomme base (contient de la lécithine de soja), humectant glycérol, épaississant gomme arabique, arômes, colorant E171, agent d'enrobage, cire de carnauba, antioxygène BHA. Contient de la réglisse. Contient une source de phénylalanine., Valeur énergétique en Joules :  626kj, Valeur énergétique en Kcal : 150kcal, Glucides : 62,6g, Lipides : 0g, Protides :0g]|"
49,29€ / Kg"|"
3,45 €"
3961|Chewing gum sans sucres, avec édulcorants, Menthe givrée|Les 5 étuis, 70g|[Origine : FRANCE, Mâcher un chewing-gum Freedent sans sucres après chaque repas aide à stopper les attaques acides. Pour des dents propres et saines., Mâcher pendant au moins 20 minutes après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, maltitol, sirop de maltitol, mannitol, aspartame, acesulfame k, gomme base (contient de la lécithine de soja), arômes, épaississant gomme arabique, humectant glycérol, agent d'enrobage carbonate de calcium, colorant E171, agentd'enrobage cire de carnauba, antioxygène BHA. Contient une source de phénylalanine., Valeur énergétique en Joules :  600kj, Valeur énergétique en Kcal : 144kcal, Glucides : 60g, Lipides : 0g, Protides :0g]|"
49,14€ / Kg"|"
3,44 €"
3962|Chewing gum sans sucres, Fruit|Les 5 étuis, 70g|[Origine : FRANCE, Mâcher Freedent White après chaque repas aide à préserver la blancheur naturelle de vos dents., Une consommation excessif peut avoir des effets laxatifs., Edulcorant sorbitol, mannitol, maltitol, aspartame, acesulfame-k, gomme base, arômes humectant glycerol, épaississant gomme arabique, colorant E171, acidifiant acide citrique, correcteur d'acidité carbonate acide de sodium, émulsifiant lécithine de soja, agent d'enrobage cire de carnauba, antioxygène bha, phénylamine, contient de la réglisse. Contient une source de phénylalanine., Valeur énergétique en Joules :  740kj, Valeur énergétique en Kcal : 178kcal, Glucides : 74g, Lipides : 0g, Protides :0g, Tenir à l'abri de l'humidité et de la chaleur.]|"
50,00€ / Kg"|"
3,50 €"
3963|Chewing-gum sans sucres, Menthe douce|Les 5 étuis, 70g|[Origine : FRANCE, Mâcher Freedent White après chaque repas aide à préserver la blancheur naturelle de vos dents., Mâchez après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, maltitol, sirop de maltitol, aspartame, mannitol, acésulfame K, gomme base (contient de la lécithine de soja), épaississant gomme arabique, agent d'enrobage carbonate de calcium, arômes, humectant glycérol, colorant E171, correcteur d'acidité carbonate acide de sodium, agent d'enrobage cire de carnauba, antioxygène BHA. Contient une source de phénylalanine., Valeur énergétique en Joules :  635kj, Valeur énergétique en Kcal : 152kcal, Glucides : 63,4g, Lipides : 0g, Protides :0g]|"
47,57€ / Kg"|"
3,33 €"
3964|Chewing gum sans sucres, Menthe forte|Les 5 étuis, 70g|[Origine : FRANCE, Mâcher Freedent White après chaque repas aide à préserver la blancheur naturelle de vos dents., Mâchez après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, maltitol, sirop de maltitol, mannitol, aspartame, sel d'aspartame, acésulfame, acésulfame K, gomme base (contient de la lécithine de soja), humectant glycérol, arômes, épaississant gomme arabique, agent d'enrobage carbonate de calcium, colorant E171, correcteur d'acidité carbonate acide de sodium, agent d'enrobage cire de carnauba, antioxygène BHA. Contient une source de phénylalanine., Valeur énergétique en Joules :  605kj, Valeur énergétique en Kcal : 145kcal, Glucides : 60,6g, Lipides : 0g, Protides :0g]|"
47,14€ / Kg"|"
3,30 €"
3965|Chewing gum sans sucres, Menthe verte|Les 5 étuis, 70g|[Origine : PORTUGAL, Freedent White sans sucres contient des microcristaux, il aide à enlever les taches et à préserver la blancheur naturelle de vos dents., Mâchez au moins 20 minutes après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants isomalt, sorbitol, sirop de sorbitol, xylitol, aspartame, sel d'aspartame, acésulfame, acésulfame K, gomme base (contient de la lécithine de soja), arômes, agent d'enrobage carbonate de calcium, agent de charge phosphates de calcium, humectant glycérol, épaississant gomme arabique, colorant E171, stabilisant E464, correcteur d'acidité carbonate acide de sodium, agent d'enrobage cire de carnauba, antioxygène BHA, colorant E133. Contient une source de phénylalanine., Valeur énergétique en Joules :  620kj, Valeur énergétique en Kcal : 149kcal, Glucides : 59,1g, Lipides : 0g, Protides :0g]|"
50,57€ / Kg"|"
3,54 €"
3966|Chewing-gum saveurs d'automne sans sucres en sticks|Le paquet de 5 tablettes|[Origine : FRANCE, Valeur énergétique en Kcal : 152, Glucides : 61.2, Lipides : 0, Protides :0, CHEWING-GUM SANS SUCRES AVEC EDULCORANTS AUX GOUTS POMME ET POIRE. EDULCORANTS SORBITOL, XYLITOL, MANNITOL, SIROP DE MALTITOL, SUCRALOSE, ACESULFAME-K, ASPARTAME  GOMME BASE, AROMES, HUMECTANT GLYCEROL, ACIDIFIANTS ACIDE MALIQUE, ACIDE CITRIQUE  EMULSIFIANT LECITHINE DE SOJA, ANTIOXYDANT BHA.]|"
43,69€ / Kg"|"
2,84 €"
3967|Chewing-gum saveurs d'été sans sucres en sticks|Le paquet de 5 tablettes|[Origine : FRANCE, Valeur énergétique en Kcal : 157, Glucides : 63, Lipides : 0, Protides :0, CHEWING-GUM SANS SUCRES AVEC EDULCORANTS AU GOUT FRAISE EDULCORANTS SORBITOL, XYLITOL, MANNITOL, SIROP DE MALTITOL, SUCRALOSE, ACESULFAME-K, ASPARTAME  GOMME BASE, AROMES, HUMECTANT GLYCEROL, ACIDIFIANTS ACIDE CITRIQUE, ACIDE MALIQUE  EMULSIFIANT LECITHINE DE SOJA, ANTIOXYDANT BHA.]|"
42,46€ / Kg"|"
2,76 €"
3968|Freedent mp kids bubble 5x5 tablettes|Les 5 étuis de 5 tablettes|[Origine : FRANCE, Chewing-gum sans sucres avec édulcorants au goût fruit., Une consommation excessive peut avoir des effets laxatifs., Edulcorant, sorbitol, mannitol, sirop de maltitol, sucralose, acesulfame-k, gomme base (contient de la lecithine de soja), humectant glycerol, arômes, antioxydant bha., Valeur énergétique en Joules :  592kj, Valeur énergétique en Kcal : 142kcal, Glucides : 59,2g, Lipides : 0, Protides :0]|"
44,00€ / Kg"|"
2,86 €"
3969|Freedent mp kids tropical 5x5 tablettes|Les 5 étuis de 5 tablettes|[Origine : FRANCE, Chewing-gum sans sucres avec édulcorants au goût fruit., Une consommation excessive peut avoir des effets laxatifs., Edulcorant, sorbitol, mannitol, sucralose, acesulfame-k, gomme base (contient de la lecithine de soja), humectant glycerol, arômes, acidifiant : acide citrique, acide malique, acide fumarique, antioxydant bha., Valeur énergétique en Joules :  656kj, Valeur énergétique en Kcal : 157kcal, Glucides : 63,4g, Lipides : 0, Protides :0]|"
44,15€ / Kg"|"
2,87 €"
3970|Goût fraise, chewing-gum sans sucres, goût longue durée|Les 5 paquets, 70g|[Origine : FRANCE, Mâchez après avoir mangé et bu. Une consommation excessive peut avoir des effets laxatifs., Edulcorants sorbitol, maltitol, mannitol, sirop de maltitol, aspartame, acesulfame K, gomme base (contient de la lécithine de soja), arômes, épaississant gomme arabique, acidifiant acide citrique, humectant glycerol, maltodextrine, colorant E171, agent d'enrobage cire de carnauba, amidon modifié, antioxygène bha, jus de cassis concentré. Contient une source de phénylalanine., Valeur énergétique en Joules :  705kj, Valeur énergétique en Kcal : 169kcal, Glucides : 68,3g, Lipides : 0g, Protides :0g]|"
49,43€ / Kg"|"
3,46 €"
3971|Chewing gum, 2 Fresh sans sucres, Menthe Fraîche, Menthe Forte|La sphère de 40 dragées, 88g|[Origine : FRANCE, Une consommation excessive peut avoir des effets laxatifs., Édulcorants (maltitol, sorbitol, sirop de maltitol, aspartame, acésulfame k), gomme base, arômes, humectant : E422, gélatine, émulsifiant (lécithine de tournesol), colorants : E171, E133, agent d'enrobage : E903, épaississant : E466. Peut contenir des graines de sésame et des traces de fruits à coque. Contient une source de phénylalanine. Sans sucres., Valeur énergétique en Joules :  710kj, Valeur énergétique en Kcal : 170kcal, Glucides : 67,8g, Lipides : 0,1g, Protides :1,6g, A conserver dans un endroit frais et sec.]|"
57,84€ / Kg"|"
5,09 €"
3972|Chewing gum, 2 fresh sans sucres, Menthe verte et chlorophylle|La sphère de 40 dragées, 88g|[Origine : FRANCE, Association du meilleur produit sur le marché (coeur liquide Hollywood) dans un conditionnement innovant.Conditionnement complémentaire au tripack pour une consommation sédentaire (bureau, voiture, maison)., Une consommation excessive peut avoir des effets laxatifs., Edulcorants : maltitol, sorbitol, sirop de maltitol, aspartame, acésulfame k, gomme base, arômes, humectant : E422, gélatine, émulsifiant : lécithine de soja, colorants : E171, E141, agent d'enrobage : E903, épaississant : E466. Peut contenir des graines de sésame et des traces de fruits à coque. Contient une source de phénylalanine., Valeur énergétique en Joules :  705kj, Valeur énergétique en Kcal : 170kcal, Glucides : 67,2g, Lipides : 0,2g, Protides :1,6g, A conserver dans un endroit frais et sec.]|"
54,77€ / Kg"|"
4,82 €"
3973|Chewing gum, Chlorophylle|Les 5 étuis, 155g|[Origine : FRANCE, Maxi plaisir. Fraîcheur de vivre., Sucre, gomme base, sirop de glucose, arômes, humectant (E422), stabilisant (E420), émulsifiant (lécithine de tournesol), antioxygène (E321), suc de réglisse, colorant (E141), A conserver dans un endroit frais et sec.]|"
19,10€ / Kg"|"
2,96 €"
3974|Chewing gum, Menthe polaire, sans sucres|Les 5 étuis, 72,5g|[Origine : FRANCE, Parce que votre sourire est important Hollywood a crée Blancheur Parfum menthe polaire., Une consommation excessive peut avoir des effets laxatifs., Edulcorants (sorbitol, maltitol, mannitol, sirop de maltitol, aspartame, acésulfame k, sucralose), gomme de base, arômes, agent de charge (carbonate de calcium), arômes, épaississant (gomme arabique), émulsifiant (stéarate de sodium), colorant (E171), agent d'enrobage (cire de carnauba), antioxygène (E321). Peut contenir des traces de soja. Contient une source de phénylalanine. Sans sucres., Valeur énergétique en Joules :  845kj, Valeur énergétique en Kcal : 205kcal, Glucides : 84,1g, Lipides : 0g, Protides :0,2g, A conserver dans un endroit frais et sec.]|"
46,99€ / Kg"|"
3,43 €"
3975|Chewing gum, Sweet gum sans sucres, Citron vert et fraise|La sphère de 40 dragées, 88g|[Origine : FRANCE, Une consommation excessive peut avoir des effets laxatifs., Edulcorants : maltitol, sorbitol, sirop de maltitol, aspartame, acésulfame k, gomme base, arômes, humectant : E422, gélatine, acidifiants : acide malique, acide citrique,  émulsifiant : lécithine de soja, colorants : E171, E104, E133, agent d'enrobage : E903, épaississant : E466. Peut contenir des graines de sésame et des traces de fruits à coque. Contient une source de phénylalanine. Sans sucres., Valeur énergétique en Joules :  725kj, Valeur énergétique en Kcal : 175kcal, Glucides : 67,4g, Lipides : 0,3g, Protides :1,6g, A conserver dans un endroit frais et sec.]|"
60,24€ / Kg"|"
5,06 €"
3976|Chewing gum blancheur sans sucres, Menthe|Les 2 étuis, 54g|[Origine : FRANCE, Une consommation excessive peut avoir des effets laxatifs., Édulcorants, sorbitol, mannitol, sirop de maltitol, aspartame, sucralose, acésulfame K, gomme base, agent de charge : E170, arôme, humectant : glycérol, émulsifiant : stéarate de sodium, lécithine de tournesol, colorants : E171, E163, E131, antioxygène E321. Peut contenir des traces de soja. Contient une source de phénylalanine., Valeur énergétique en Joules :  580kj, Valeur énergétique en Kcal : 140kcal, Glucides : 55,8g, Lipides : 0,4g, Protides :0,5g, A conserver dans un endroit frais et sec.]|"
68,52€ / Kg"|"
3,70 €"
